Source,Target,Weight,Start,End
KUWAIT,MOROCCO,1,1998,1998
BANGLADESH,KUWAIT,1,1998,1998
KUWAIT,SYRIA,1,1998,1998
KUWAIT,MONACP,1,1998,1998
KUWAIT,NIGERIA,1,1998,1998
KUWAIT,LEBANON,1,1998,1998
BANGLADESH,MOROCCO,1,1998,1998
MOROCCO,SWITZERLAND,1,1998,1998
G77,MOROCCO,2,1998,1998
ALGERIA,MOROCCO,2,1998,1998
CANADA,MOROCCO,2,1998,1998
JAPAN,MOROCCO,2,1998,1998
MOROCCO,SAUDI ARABIA,2,1998,1998
MOROCCO,SYRIA,1,1998,1998
MOROCCO,UNITED ARAB EMIRATES (UAE),1,1998,1998
MONACP,MOROCCO,1,1998,1998
IRAN,MOROCCO,1,1998,1998
GAMBIA,MOROCCO,1,1998,1998
MARSHALL ISLANDS,MOROCCO,1,1998,1998
GERMANY,MOROCCO,1,1998,1998
MOROCCO,NIGERIA,1,1998,1998
LEBANON,MOROCCO,1,1998,1998
CHINA,MOROCCO,2,1998,1998
INDONESIA,MOROCCO,1,1998,1998
MOROCCO,USA,2,1998,1998
BANGLADESH,SWITZERLAND,1,1998,1998
BANGLADESH,G77,1,1998,1998
ALGERIA,BANGLADESH,1,1998,1998
BANGLADESH,CANADA,1,1998,1998
BANGLADESH,JAPAN,1,1998,1998
BANGLADESH,SAUDI ARABIA,1,1998,1998
BANGLADESH,SYRIA,1,1998,1998
BANGLADESH,UNITED ARAB EMIRATES (UAE),1,1998,1998
BANGLADESH,MONACP,1,1998,1998
BANGLADESH,IRAN,1,1998,1998
BANGLADESH,GAMBIA,1,1998,1998
BANGLADESH,MARSHALL ISLANDS,1,1998,1998
BANGLADESH,GERMANY,1,1998,1998
BANGLADESH,NIGERIA,1,1998,1998
BANGLADESH,LEBANON,1,1998,1998
BANGLADESH,CHINA,1,1998,1998
BANGLADESH,INDONESIA,1,1998,1998
BANGLADESH,USA,1,1998,1998
ALGERIA,SWITZERLAND,1,1998,1998
SWITZERLAND,SYRIA,1,1998,1998
SWITZERLAND,UNITED ARAB EMIRATES (UAE),1,1998,1998
MONACP,SWITZERLAND,1,1998,1998
IRAN,SWITZERLAND,2,1998,1998
GAMBIA,SWITZERLAND,1,1998,1998
MARSHALL ISLANDS,SWITZERLAND,1,1998,1998
NIGERIA,SWITZERLAND,1,1998,1998
LEBANON,SWITZERLAND,1,1998,1998
G77,SYRIA,2,1998,1998
G77,MONACP,1,1998,1998
G77,LEBANON,1,1998,1998
ALGERIA,CANADA,2,1998,1998
ALGERIA,SYRIA,1,1998,1998
ALGERIA,MONACP,1,1998,1998
ALGERIA,GAMBIA,1,1998,1998
ALGERIA,MARSHALL ISLANDS,1,1998,1998
ALGERIA,GERMANY,1,1998,1998
ALGERIA,NIGERIA,1,1998,1998
ALGERIA,LEBANON,1,1998,1998
CANADA,SYRIA,1,1998,1998
CANADA,UNITED ARAB EMIRATES (UAE),1,1998,1998
CANADA,MONACP,1,1998,1998
CANADA,GAMBIA,1,1998,1998
CANADA,MARSHALL ISLANDS,1,1998,1998
CANADA,LEBANON,1,1998,1998
JAPAN,SYRIA,2,1998,1998
JAPAN,MONACP,1,1998,1998
JAPAN,NIGERIA,1,1998,1998
JAPAN,LEBANON,1,1998,1998
SAUDI ARABIA,SYRIA,2,1998,1998
MONACP,SAUDI ARABIA,1,1998,1998
LEBANON,SAUDI ARABIA,1,1998,1998
SYRIA,UNITED ARAB EMIRATES (UAE),1,1998,1998
MONACP,SYRIA,1,1998,1998
IRAN,SYRIA,1,1998,1998
GAMBIA,SYRIA,2,1998,1998
MARSHALL ISLANDS,SYRIA,1,1998,1998
GERMANY,SYRIA,1,1998,1998
NIGERIA,SYRIA,1,1998,1998
LEBANON,SYRIA,1,1998,1998
CHINA,SYRIA,2,1998,1998
INDONESIA,SYRIA,1,1998,1998
SYRIA,USA,2,1998,1998
MONACP,UNITED ARAB EMIRATES (UAE),1,1998,1998
GAMBIA,UNITED ARAB EMIRATES (UAE),1,1998,1998
MARSHALL ISLANDS,UNITED ARAB EMIRATES (UAE),1,1998,1998
GERMANY,UNITED ARAB EMIRATES (UAE),1,1998,1998
NIGERIA,UNITED ARAB EMIRATES (UAE),1,1998,1998
LEBANON,UNITED ARAB EMIRATES (UAE),1,1998,1998
IRAN,MONACP,1,1998,1998
GAMBIA,MONACP,1,1998,1998
MARSHALL ISLANDS,MONACP,1,1998,1998
GERMANY,MONACP,1,1998,1998
MONACP,NIGERIA,1,1998,1998
LEBANON,MONACP,1,1998,1998
CHINA,MONACP,1,1998,1998
INDONESIA,MONACP,1,1998,1998
MONACP,USA,1,1998,1998
GAMBIA,IRAN,1,1998,1998
IRAN,MARSHALL ISLANDS,1,1998,1998
GERMANY,IRAN,1,1998,1998
IRAN,NIGERIA,1,1998,1998
IRAN,LEBANON,1,1998,1998
GAMBIA,NIGERIA,1,1998,1998
GAMBIA,LEBANON,1,1998,1998
GAMBIA,USA,3,1998,1998
MARSHALL ISLANDS,NIGERIA,1,1998,1998
LEBANON,MARSHALL ISLANDS,1,1998,1998
MARSHALL ISLANDS,USA,1,1998,1998
GERMANY,NIGERIA,1,1998,1998
GERMANY,LEBANON,1,1998,1998
LEBANON,NIGERIA,1,1998,1998
INDONESIA,NIGERIA,1,1998,1998
CHINA,LEBANON,1,1998,1998
INDONESIA,LEBANON,1,1998,1998
LEBANON,USA,1,1998,1998
ARGENTINA,TURKEY,1,1998,1998
JORDAN,TURKEY,1,1998,1998
ARGENTINA,JORDAN,1,1998,1998
ARGENTINA,OECD,2,1998,1998
JORDAN,OECD,1,1998,1998
ECUADOR,NICARAGUA,1,1998,1998
EU,NICARAGUA,1,1998,1998
HAITI,NICARAGUA,1,1998,1998
AUSTRALIA,NICARAGUA,1,1998,1998
NEW ZEALAND,NICARAGUA,1,1998,1998
ITALIA,NICARAGUA,1,1998,1998
NICARAGUA,SPAIN,1,1998,1998
NICARAGUA,RUSSIA,1,1998,1998
BAHAMAS,NICARAGUA,1,1998,1998
NEW ZELAND,NICARAGUA,1,1998,1998
G77,NICARAGUA,1,1998,1998
JAPAN,NICARAGUA,1,1998,1998
NICARAGUA,SAUDI ARABIA,1,1998,1998
NICARAGUA,SYRIA,1,1998,1998
CROATIA,NICARAGUA,1,1998,1998
LITHUANIA,NICARAGUA,1,1998,1998
BOLIVIA,NICARAGUA,1,1998,1998
ARGENTINA,NICARAGUA,1,1998,1998
EGYPT,NICARAGUA,1,1998,1998
HONDURAS,NICARAGUA,1,1998,1998
ETHIOPIA,NICARAGUA,1,1998,1998
BENIN,NICARAGUA,1,1998,1998
CHILE,NICARAGUA,1,1998,1998
NICARAGUA,QATAR,1,1998,1998
NICARAGUA,TANZANIA,1,1998,1998
NICARAGUA,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),NICARAGUA,1,1998,1998
NICARAGUA,SOUTH KOREA,1,1998,1998
NEPAL,NICARAGUA,1,1998,1998
GHANA,NICARAGUA,1,1998,1998
NICARAGUA,NORWAY,1,1998,1998
GAMBIA,NICARAGUA,1,1998,1998
CUBA,NICARAGUA,1,1998,1998
FINLAND,NICARAGUA,1,1998,1998
NICARAGUA,THAILAND,1,1998,1998
CHINA,NICARAGUA,1,1998,1998
HUGARY,NICARAGUA,1,1998,1998
NICARAGUA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,NICARAGUA,1,1998,1998
FRANCE,NICARAGUA,1,1998,1998
HUNGARY,NICARAGUA,1,1998,1998
NICARAGUA,USA,1,1998,1998
NICARAGUA,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,NICARAGUA,1,1998,1998
NICARAGUA,UGANDA,1,1998,1998
ECUADOR,HAITI,1,1998,1998
ECUADOR,NEW ZEALAND,1,1998,1998
ECUADOR,ITALIA,1,1998,1998
ECUADOR,SPAIN,1,1998,1998
ECUADOR,RUSSIA,2,1998,1998
BAHAMAS,ECUADOR,1,1998,1998
ECUADOR,NEW ZELAND,1,1998,1998
CROATIA,ECUADOR,1,1998,1998
ECUADOR,LITHUANIA,1,1998,1998
BOLIVIA,ECUADOR,1,1998,1998
ARGENTINA,ECUADOR,1,1998,1998
ECUADOR,EGYPT,1,1998,1998
ECUADOR,HONDURAS,1,1998,1998
ECUADOR,ETHIOPIA,1,1998,1998
BENIN,ECUADOR,2,1998,1998
CHILE,ECUADOR,1,1998,1998
ECUADOR,QATAR,1,1998,1998
ECUADOR,TANZANIA,1,1998,1998
ECUADOR,SWEDEN,2,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),ECUADOR,1,1998,1998
ECUADOR,SOUTH KOREA,1,1998,1998
ECUADOR,NEPAL,1,1998,1998
ECUADOR,GHANA,1,1998,1998
ECUADOR,NORWAY,1,1998,1998
CUBA,ECUADOR,1,1998,1998
ECUADOR,FINLAND,2,1998,1998
ECUADOR,THAILAND,1,1998,1998
ECUADOR,HUGARY,1,1998,1998
ECUADOR,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,ECUADOR,1,1998,1998
ECUADOR,FRANCE,2,1998,1998
ECUADOR,HUNGARY,1,1998,1998
ECUADOR,PERU,1,1998,1998
ECUADOR,FEDERATED STATES OF MICRONESIA,1,1998,1998
ECUADOR,UGANDA,1,1998,1998
EU,HAITI,1,1998,1998
EU,ITALIA,1,1998,1998
EU,SPAIN,2,1998,1998
BAHAMAS,EU,1,1998,1998
CROATIA,EU,2,1998,1998
EU,LITHUANIA,1,1998,1998
BOLIVIA,EU,1,1998,1998
EGYPT,EU,2,1998,1998
ETHIOPIA,EU,1,1998,1998
BENIN,EU,2,1998,1998
EU,TANZANIA,1,1998,1998
EU,SWEDEN,2,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),EU,2,1998,1998
EU,NEPAL,1,1998,1998
EU,GHANA,2,1998,1998
CUBA,EU,1,1998,1998
EU,FINLAND,3,1998,1998
EU,TRINIDAD AND TOBAGO,1,1998,1998
EU,FRANCE,3,1998,1998
EU,PERU,1,1998,1998
EU,FEDERATED STATES OF MICRONESIA,1,1998,1998
AUSTRALIA,HAITI,1,1998,1998
HAITI,NEW ZEALAND,1,1998,1998
HAITI,ITALIA,1,1998,1998
HAITI,SPAIN,1,1998,1998
HAITI,RUSSIA,1,1998,1998
BAHAMAS,HAITI,1,1998,1998
HAITI,NEW ZELAND,1,1998,1998
G77,HAITI,1,1998,1998
HAITI,JAPAN,1,1998,1998
HAITI,SAUDI ARABIA,1,1998,1998
HAITI,SYRIA,1,1998,1998
CROATIA,HAITI,1,1998,1998
HAITI,LITHUANIA,1,1998,1998
BOLIVIA,HAITI,1,1998,1998
ARGENTINA,HAITI,1,1998,1998
EGYPT,HAITI,1,1998,1998
HAITI,HONDURAS,1,1998,1998
ETHIOPIA,HAITI,1,1998,1998
BENIN,HAITI,1,1998,1998
CHILE,HAITI,1,1998,1998
HAITI,QATAR,1,1998,1998
HAITI,TANZANIA,1,1998,1998
HAITI,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),HAITI,1,1998,1998
HAITI,SOUTH KOREA,1,1998,1998
HAITI,NEPAL,1,1998,1998
GHANA,HAITI,1,1998,1998
HAITI,NORWAY,1,1998,1998
GAMBIA,HAITI,1,1998,1998
CUBA,HAITI,1,1998,1998
FINLAND,HAITI,1,1998,1998
HAITI,THAILAND,1,1998,1998
CHINA,HAITI,1,1998,1998
HAITI,HUGARY,1,1998,1998
HAITI,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,HAITI,1,1998,1998
FRANCE,HAITI,1,1998,1998
HAITI,HUNGARY,1,1998,1998
HAITI,USA,1,1998,1998
HAITI,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,HAITI,1,1998,1998
HAITI,UGANDA,1,1998,1998
AUSTRALIA,ITALIA,1,1998,1998
AUSTRALIA,SPAIN,2,1998,1998
AUSTRALIA,BAHAMAS,1,1998,1998
AUSTRALIA,CROATIA,2,1998,1998
AUSTRALIA,LITHUANIA,1,1998,1998
AUSTRALIA,BOLIVIA,1,1998,1998
AUSTRALIA,EGYPT,2,1998,1998
AUSTRALIA,ETHIOPIA,1,1998,1998
AUSTRALIA,BENIN,2,1998,1998
AUSTRALIA,CARIBBEAN COMMUNITY (CARICOM/CC),2,1998,1998
AUSTRALIA,NEPAL,1,1998,1998
AUSTRALIA,GHANA,2,1998,1998
AUSTRALIA,FINLAND,3,1998,1998
AUSTRALIA,HUGARY,1,1998,1998
AUSTRALIA,TRINIDAD AND TOBAGO,1,1998,1998
AUSTRALIA,FRANCE,3,1998,1998
AUSTRALIA,HUNGARY,1,1998,1998
AUSTRALIA,PERU,1,1998,1998
AUSTRALIA,FEDERATED STATES OF MICRONESIA,1,1998,1998
ITALIA,NEW ZEALAND,1,1998,1998
NEW ZEALAND,SPAIN,2,1998,1998
BAHAMAS,NEW ZEALAND,1,1998,1998
NEW ZEALAND,SYRIA,1,1998,1998
CROATIA,NEW ZEALAND,2,1998,1998
LITHUANIA,NEW ZEALAND,1,1998,1998
BOLIVIA,NEW ZEALAND,1,1998,1998
EGYPT,NEW ZEALAND,2,1998,1998
ETHIOPIA,NEW ZEALAND,1,1998,1998
BENIN,NEW ZEALAND,1,1998,1998
NEW ZEALAND,TANZANIA,1,1998,1998
NEW ZEALAND,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),NEW ZEALAND,2,1998,1998
NEPAL,NEW ZEALAND,1,1998,1998
GHANA,NEW ZEALAND,2,1998,1998
GAMBIA,NEW ZEALAND,1,1998,1998
CUBA,NEW ZEALAND,1,1998,1998
FINLAND,NEW ZEALAND,2,1998,1998
NEW ZEALAND,THAILAND,2,1998,1998
NEW ZEALAND,TRINIDAD AND TOBAGO,1,1998,1998
FRANCE,NEW ZEALAND,2,1998,1998
NEW ZEALAND,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,NEW ZEALAND,1,1998,1998
ITALIA,SPAIN,1,1998,1998
ITALIA,RUSSIA,1,1998,1998
BAHAMAS,ITALIA,1,1998,1998
ITALIA,NEW ZELAND,1,1998,1998
G77,ITALIA,1,1998,1998
ITALIA,JAPAN,1,1998,1998
ITALIA,SAUDI ARABIA,1,1998,1998
ITALIA,SYRIA,1,1998,1998
CROATIA,ITALIA,1,1998,1998
ITALIA,LITHUANIA,1,1998,1998
BOLIVIA,ITALIA,1,1998,1998
ARGENTINA,ITALIA,1,1998,1998
EGYPT,ITALIA,1,1998,1998
HONDURAS,ITALIA,1,1998,1998
ETHIOPIA,ITALIA,1,1998,1998
BENIN,ITALIA,1,1998,1998
CHILE,ITALIA,1,1998,1998
ITALIA,QATAR,1,1998,1998
ITALIA,TANZANIA,1,1998,1998
ITALIA,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),ITALIA,1,1998,1998
ITALIA,SOUTH KOREA,1,1998,1998
ITALIA,NEPAL,1,1998,1998
GHANA,ITALIA,1,1998,1998
ITALIA,NORWAY,1,1998,1998
GAMBIA,ITALIA,1,1998,1998
CUBA,ITALIA,1,1998,1998
FINLAND,ITALIA,1,1998,1998
ITALIA,THAILAND,1,1998,1998
CHINA,ITALIA,1,1998,1998
HUGARY,ITALIA,1,1998,1998
ITALIA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,ITALIA,1,1998,1998
FRANCE,ITALIA,1,1998,1998
HUNGARY,ITALIA,1,1998,1998
ITALIA,USA,1,1998,1998
ITALIA,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,ITALIA,1,1998,1998
ITALIA,UGANDA,1,1998,1998
RUSSIA,SPAIN,1,1998,1998
BAHAMAS,SPAIN,1,1998,1998
NEW ZELAND,SPAIN,2,1998,1998
G77,SPAIN,2,1998,1998
JAPAN,SPAIN,2,1998,1998
SAUDI ARABIA,SPAIN,2,1998,1998
SPAIN,SYRIA,1,1998,1998
CROATIA,SPAIN,2,1998,1998
LITHUANIA,SPAIN,1,1998,1998
BOLIVIA,SPAIN,1,1998,1998
ARGENTINA,SPAIN,2,1998,1998
EGYPT,SPAIN,2,1998,1998
HONDURAS,SPAIN,1,1998,1998
ETHIOPIA,SPAIN,1,1998,1998
BENIN,SPAIN,1,1998,1998
CHILE,SPAIN,2,1998,1998
QATAR,SPAIN,1,1998,1998
SPAIN,TANZANIA,1,1998,1998
SPAIN,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),SPAIN,2,1998,1998
SOUTH KOREA,SPAIN,2,1998,1998
NEPAL,SPAIN,1,1998,1998
GHANA,SPAIN,2,1998,1998
NORWAY,SPAIN,2,1998,1998
GAMBIA,SPAIN,1,1998,1998
CUBA,SPAIN,1,1998,1998
FINLAND,SPAIN,2,1998,1998
SPAIN,THAILAND,2,1998,1998
CHINA,SPAIN,2,1998,1998
HUGARY,SPAIN,1,1998,1998
SPAIN,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,SPAIN,2,1998,1998
FRANCE,SPAIN,2,1998,1998
HUNGARY,SPAIN,1,1998,1998
SPAIN,USA,2,1998,1998
PERU,SPAIN,1,1998,1998
FEDERATED STATES OF MICRONESIA,SPAIN,1,1998,1998
SPAIN,UGANDA,1,1998,1998
BAHAMAS,RUSSIA,1,1998,1998
RUSSIA,SYRIA,1,1998,1998
CROATIA,RUSSIA,1,1998,1998
LITHUANIA,RUSSIA,1,1998,1998
BOLIVIA,RUSSIA,1,1998,1998
EGYPT,RUSSIA,1,1998,1998
ETHIOPIA,RUSSIA,1,1998,1998
BENIN,RUSSIA,2,1998,1998
RUSSIA,SWEDEN,2,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),RUSSIA,1,1998,1998
NEPAL,RUSSIA,1,1998,1998
GHANA,RUSSIA,1,1998,1998
GAMBIA,RUSSIA,2,1998,1998
CUBA,RUSSIA,1,1998,1998
FINLAND,RUSSIA,2,1998,1998
RUSSIA,THAILAND,1,1998,1998
RUSSIA,TRINIDAD AND TOBAGO,1,1998,1998
FRANCE,RUSSIA,2,1998,1998
PERU,RUSSIA,1,1998,1998
FEDERATED STATES OF MICRONESIA,RUSSIA,1,1998,1998
BAHAMAS,NEW ZELAND,1,1998,1998
BAHAMAS,G77,1,1998,1998
BAHAMAS,JAPAN,1,1998,1998
BAHAMAS,SAUDI ARABIA,1,1998,1998
BAHAMAS,SYRIA,1,1998,1998
BAHAMAS,CROATIA,1,1998,1998
BAHAMAS,LITHUANIA,1,1998,1998
BAHAMAS,BOLIVIA,1,1998,1998
ARGENTINA,BAHAMAS,1,1998,1998
BAHAMAS,EGYPT,1,1998,1998
BAHAMAS,HONDURAS,1,1998,1998
BAHAMAS,ETHIOPIA,1,1998,1998
BAHAMAS,BENIN,1,1998,1998
BAHAMAS,CHILE,1,1998,1998
BAHAMAS,QATAR,1,1998,1998
BAHAMAS,TANZANIA,1,1998,1998
BAHAMAS,SWEDEN,1,1998,1998
BAHAMAS,CARIBBEAN COMMUNITY (CARICOM/CC),1,1998,1998
BAHAMAS,SOUTH KOREA,1,1998,1998
BAHAMAS,NEPAL,1,1998,1998
BAHAMAS,GHANA,1,1998,1998
BAHAMAS,NORWAY,1,1998,1998
BAHAMAS,GAMBIA,1,1998,1998
BAHAMAS,CUBA,1,1998,1998
BAHAMAS,FINLAND,1,1998,1998
BAHAMAS,THAILAND,1,1998,1998
BAHAMAS,CHINA,1,1998,1998
BAHAMAS,HUGARY,1,1998,1998
BAHAMAS,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,BAHAMAS,1,1998,1998
BAHAMAS,FRANCE,1,1998,1998
BAHAMAS,HUNGARY,1,1998,1998
BAHAMAS,USA,1,1998,1998
BAHAMAS,PERU,1,1998,1998
BAHAMAS,FEDERATED STATES OF MICRONESIA,1,1998,1998
BAHAMAS,UGANDA,1,1998,1998
NEW ZELAND,SYRIA,1,1998,1998
CROATIA,NEW ZELAND,2,1998,1998
LITHUANIA,NEW ZELAND,1,1998,1998
BOLIVIA,NEW ZELAND,1,1998,1998
EGYPT,NEW ZELAND,2,1998,1998
ETHIOPIA,NEW ZELAND,1,1998,1998
BENIN,NEW ZELAND,1,1998,1998
NEW ZELAND,TANZANIA,1,1998,1998
NEW ZELAND,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),NEW ZELAND,2,1998,1998
NEPAL,NEW ZELAND,1,1998,1998
GHANA,NEW ZELAND,2,1998,1998
GAMBIA,NEW ZELAND,1,1998,1998
CUBA,NEW ZELAND,1,1998,1998
FINLAND,NEW ZELAND,2,1998,1998
NEW ZELAND,THAILAND,2,1998,1998
NEW ZELAND,TRINIDAD AND TOBAGO,1,1998,1998
FRANCE,NEW ZELAND,2,1998,1998
NEW ZELAND,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,NEW ZELAND,1,1998,1998
CROATIA,G77,2,1998,1998
G77,LITHUANIA,1,1998,1998
BOLIVIA,G77,1,1998,1998
EGYPT,G77,2,1998,1998
ETHIOPIA,G77,1,1998,1998
BENIN,G77,2,1998,1998
G77,SWEDEN,2,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),G77,2,1998,1998
G77,NEPAL,1,1998,1998
G77,GHANA,2,1998,1998
FINLAND,G77,3,1998,1998
G77,HUGARY,1,1998,1998
G77,TRINIDAD AND TOBAGO,1,1998,1998
FRANCE,G77,3,1998,1998
G77,HUNGARY,1,1998,1998
G77,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,G77,1,1998,1998
CROATIA,JAPAN,2,1998,1998
JAPAN,LITHUANIA,1,1998,1998
BOLIVIA,JAPAN,1,1998,1998
EGYPT,JAPAN,2,1998,1998
ETHIOPIA,JAPAN,1,1998,1998
BENIN,JAPAN,1,1998,1998
JAPAN,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),JAPAN,2,1998,1998
JAPAN,SOUTH KOREA,3,1998,1998
JAPAN,NEPAL,1,1998,1998
GHANA,JAPAN,2,1998,1998
FINLAND,JAPAN,2,1998,1998
JAPAN,TRINIDAD AND TOBAGO,1,1998,1998
FRANCE,JAPAN,2,1998,1998
JAPAN,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,JAPAN,1,1998,1998
CROATIA,SAUDI ARABIA,2,1998,1998
LITHUANIA,SAUDI ARABIA,1,1998,1998
BOLIVIA,SAUDI ARABIA,1,1998,1998
EGYPT,SAUDI ARABIA,2,1998,1998
ETHIOPIA,SAUDI ARABIA,1,1998,1998
BENIN,SAUDI ARABIA,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),SAUDI ARABIA,2,1998,1998
NEPAL,SAUDI ARABIA,1,1998,1998
GHANA,SAUDI ARABIA,2,1998,1998
FINLAND,SAUDI ARABIA,2,1998,1998
SAUDI ARABIA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,SAUDI ARABIA,2,1998,1998
FRANCE,SAUDI ARABIA,2,1998,1998
PERU,SAUDI ARABIA,1,1998,1998
FEDERATED STATES OF MICRONESIA,SAUDI ARABIA,1,1998,1998
CROATIA,SYRIA,1,1998,1998
LITHUANIA,SYRIA,1,1998,1998
BOLIVIA,SYRIA,1,1998,1998
ARGENTINA,SYRIA,1,1998,1998
EGYPT,SYRIA,1,1998,1998
HONDURAS,SYRIA,1,1998,1998
ETHIOPIA,SYRIA,1,1998,1998
BENIN,SYRIA,1,1998,1998
CHILE,SYRIA,1,1998,1998
QATAR,SYRIA,1,1998,1998
SYRIA,TANZANIA,1,1998,1998
SWEDEN,SYRIA,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),SYRIA,1,1998,1998
SOUTH KOREA,SYRIA,1,1998,1998
NEPAL,SYRIA,1,1998,1998
GHANA,SYRIA,1,1998,1998
NORWAY,SYRIA,1,1998,1998
CUBA,SYRIA,1,1998,1998
FINLAND,SYRIA,1,1998,1998
SYRIA,THAILAND,1,1998,1998
HUGARY,SYRIA,1,1998,1998
SYRIA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,SYRIA,1,1998,1998
FRANCE,SYRIA,1,1998,1998
HUNGARY,SYRIA,1,1998,1998
PERU,SYRIA,1,1998,1998
FEDERATED STATES OF MICRONESIA,SYRIA,1,1998,1998
SYRIA,UGANDA,1,1998,1998
CROATIA,LITHUANIA,1,1998,1998
BOLIVIA,CROATIA,1,1998,1998
ARGENTINA,CROATIA,2,1998,1998
CROATIA,EGYPT,2,1998,1998
CROATIA,HONDURAS,1,1998,1998
CROATIA,ETHIOPIA,1,1998,1998
BENIN,CROATIA,1,1998,1998
CHILE,CROATIA,2,1998,1998
CROATIA,QATAR,1,1998,1998
CROATIA,TANZANIA,1,1998,1998
CROATIA,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),CROATIA,2,1998,1998
CROATIA,SOUTH KOREA,2,1998,1998
CROATIA,NEPAL,1,1998,1998
CROATIA,GHANA,2,1998,1998
CROATIA,NORWAY,2,1998,1998
CROATIA,GAMBIA,1,1998,1998
CROATIA,CUBA,1,1998,1998
CROATIA,FINLAND,2,1998,1998
CROATIA,THAILAND,2,1998,1998
CHINA,CROATIA,2,1998,1998
CROATIA,HUGARY,1,1998,1998
CROATIA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,CROATIA,2,1998,1998
CROATIA,FRANCE,2,1998,1998
CROATIA,HUNGARY,1,1998,1998
CROATIA,USA,2,1998,1998
CROATIA,PERU,1,1998,1998
CROATIA,FEDERATED STATES OF MICRONESIA,1,1998,1998
CROATIA,UGANDA,1,1998,1998
BOLIVIA,LITHUANIA,1,1998,1998
ARGENTINA,LITHUANIA,1,1998,1998
EGYPT,LITHUANIA,1,1998,1998
HONDURAS,LITHUANIA,1,1998,1998
ETHIOPIA,LITHUANIA,1,1998,1998
BENIN,LITHUANIA,1,1998,1998
CHILE,LITHUANIA,1,1998,1998
LITHUANIA,QATAR,1,1998,1998
LITHUANIA,TANZANIA,1,1998,1998
LITHUANIA,SWEDEN,1,1998,1998
CARIBBEAN COMMUNITY (CARICOM/CC),LITHUANIA,1,1998,1998
LITHUANIA,SOUTH KOREA,1,1998,1998
LITHUANIA,NEPAL,1,1998,1998
GHANA,LITHUANIA,1,1998,1998
LITHUANIA,NORWAY,1,1998,1998
GAMBIA,LITHUANIA,1,1998,1998
CUBA,LITHUANIA,1,1998,1998
FINLAND,LITHUANIA,1,1998,1998
LITHUANIA,THAILAND,1,1998,1998
CHINA,LITHUANIA,1,1998,1998
HUGARY,LITHUANIA,1,1998,1998
LITHUANIA,TRINIDAD AND TOBAGO,1,1998,1998
AOSIS,LITHUANIA,1,1998,1998
FRANCE,LITHUANIA,1,1998,1998
HUNGARY,LITHUANIA,1,1998,1998
LITHUANIA,USA,1,1998,1998
LITHUANIA,PERU,1,1998,1998
FEDERATED STATES OF MICRONESIA,LITHUANIA,1,1998,1998
LITHUANIA,UGANDA,1,1998,1998
ARGENTINA,BOLIVIA,1,1998,1998
BOLIVIA,EGYPT,1,1998,1998
BOLIVIA,HONDURAS,1,1998,1998
BOLIVIA,ETHIOPIA,1,1998,1998
BENIN,BOLIVIA,1,1998,1998
BOLIVIA,CHILE,1,1998,1998
BOLIVIA,QATAR,1,1998,1998
BOLIVIA,TANZANIA,1,1998,1998
BOLIVIA,SWEDEN,1,1998,1998
BOLIVIA,CARIBBEAN COMMUNITY (CARICOM/CC),1,1998,1998
BOLIVIA,SOUTH KOREA,1,1998,1998
BOLIVIA,NEPAL,1,1998,1998
BOLIVIA,GHANA,1,1998,1998
BOLIVIA,NORWAY,1,1998,1998
BOLIVIA,GAMBIA,1,1998,1998
BOLIVIA,CUBA,1,1998,1998
BOLIVIA,FINLAND,1,1998,1998
